,location,type,subtype,price,room_number,area,kitchen_equipped,furnished,fireplace,terrace,terrace_area,garden,garden_area,land_surface,facade_count,swimming_pool,building_condition,Commune,Sous_Commune,Commune_Principale,Province,Region
16828,8810,HOUSE,HOUSE,322000.0,4,212.0,1,0,0,0,,0,,290.0,3.0,0,AS_NEW,Lichtervelde,Non,LICHTERVELDE,FLANDRE-OCCIDENTALE,VLAANDEREN
16829,3770,APARTMENT,DUPLEX,215000.0,2,123.0,0,0,0,0,,1,,,2.0,0,AS_NEW,Riemst,Non,RIEMST,LIMBOURG,VLAANDEREN
16830,1500,HOUSE,HOUSE,285000.0,2,173.0,0,0,0,0,,0,,100.0,2.0,0,,Halle,Non,HALLE,BRABANT FLAMAND,VLAANDEREN
16831,8380,APARTMENT,APARTMENT,329000.0,2,92.0,1,0,0,1,,0,,,,0,,Dudzele,Oui,BRUGGE,FLANDRE-OCCIDENTALE,VLAANDEREN
16832,7500,HOUSE,VILLA,890000.0,5,469.0,1,0,0,1,,0,,2457.0,4.0,1,GOOD,Tournai,Non,TOURNAI,HAINAUT,WALLONIE
16833,1852,HOUSE,BUNGALOW,285000.0,2,,0,0,0,0,,0,,975.0,4.0,0,TO_BE_DONE_UP,Beigem,Oui,GRIMBERGEN,BRABANT FLAMAND,VLAANDEREN
16834,2820,HOUSE,HOUSE,372000.0,5,270.0,1,0,0,1,,0,,555.0,4.0,0,TO_RENOVATE,Bonheiden,Non,BONHEIDEN,ANVERS,VLAANDEREN
16835,9420,HOUSE,HOUSE,370000.0,3,200.0,1,0,0,0,,1,,275.0,3.0,0,,Aaigem,Oui,ERPE-MERE,FLANDRE-ORIENTALE,VLAANDEREN
16836,6920,APARTMENT,APARTMENT,215000.0,3,107.0,1,0,0,1,12.0,0,,,3.0,0,GOOD,Wellin,Non,WELLIN,LUXEMBOURG,WALLONIE
16837,1440,HOUSE,VILLA,750000.0,3,228.0,1,0,0,1,38.0,1,,1914.0,,1,GOOD,Braine-Le-Château,Non,BRAINE-LE-CHÂTEAU,BRABANT WALLON,WALLONIE
16838,1050,APARTMENT,PENTHOUSE,1100000.0,3,130.0,1,0,0,1,51.0,0,,,2.0,0,AS_NEW,Ixelles,Non,IXELLES,BRUXELLES,BRUXELLES
16839,4682,APARTMENT,APARTMENT,270000.0,1,100.0,1,0,0,1,18.0,0,,,4.0,0,AS_NEW,Heure-Le-Romain,Oui,OUPEYE,LIEGE,WALLONIE
16840,8370,APARTMENT,APARTMENT,280000.0,2,,1,0,0,1,,0,,,,0,GOOD,Blankenberge,Non,BLANKENBERGE,FLANDRE-OCCIDENTALE,VLAANDEREN
16841,3140,APARTMENT,APARTMENT,549000.0,3,214.0,1,0,0,1,78.0,0,,,4.0,0,AS_NEW,Keerbergen,Non,KEERBERGEN,BRABANT FLAMAND,VLAANDEREN
16842,6780,HOUSE,HOUSE,460000.0,4,219.0,1,0,0,0,,0,,3980.0,4.0,0,GOOD,Messancy,Non,MESSANCY,LUXEMBOURG,WALLONIE
16843,1200,APARTMENT,APARTMENT,250000.0,1,55.0,1,0,0,1,3.0,0,,,2.0,0,AS_NEW,Woluwe-Saint-Lambert,Non,WOLUWE-SAINT-LAMBERT,BRUXELLES,BRUXELLES
16844,1030,APARTMENT,APARTMENT,149000.0,1,50.0,1,0,0,0,,0,,,2.0,0,,Schaerbeek,Non,SCHAERBEEK,BRUXELLES,BRUXELLES
16845,9400,APARTMENT,APARTMENT,237315.0,2,75.0,1,0,0,1,17.0,1,,,,0,,Ninove,Non,NINOVE,FLANDRE-ORIENTALE,VLAANDEREN
16846,1060,APARTMENT,FLAT_STUDIO,220000.0,0,55.0,0,0,0,1,4.0,0,,,2.0,0,TO_RENOVATE,Saint-Gilles,Non,SAINT-GILLES,BRUXELLES,BRUXELLES
16847,6200,HOUSE,HOUSE,159500.0,3,152.0,1,0,0,1,,0,,0.0,3.0,0,GOOD,Châtelet,Non,CHÂTELET,HAINAUT,WALLONIE
16848,8400,APARTMENT,APARTMENT,185000.0,3,92.0,1,0,0,0,,0,,,2.0,0,GOOD,Oostende,Non,OOSTENDE,FLANDRE-OCCIDENTALE,VLAANDEREN
16849,9200,APARTMENT,APARTMENT,205000.0,2,96.0,1,0,0,1,18.0,0,,,2.0,0,,Dendermonde,Non,DENDERMONDE,FLANDRE-ORIENTALE,VLAANDEREN
16850,9190,APARTMENT,APARTMENT,239000.0,2,104.0,1,0,0,1,4.0,0,,,,0,,Stekene,Non,STEKENE,FLANDRE-ORIENTALE,VLAANDEREN
16851,1082,APARTMENT,GROUND_FLOOR,445000.0,3,133.0,1,0,0,1,115.0,1,200.0,,2.0,0,GOOD,Berchem-Sainte-Agathe,Non,BERCHEM-SAINTE-AGATHE,BRUXELLES,BRUXELLES
16852,2000,APARTMENT,APARTMENT,1885000.0,3,317.0,1,0,0,1,83.0,0,,,,0,AS_NEW,Antwerpen,Non,ANTWERPEN,ANVERS,VLAANDEREN
16853,8301,APARTMENT,APARTMENT,430000.0,2,84.0,1,0,0,0,,0,,,2.0,0,AS_NEW,Heist-Aan-Zee,Oui,KNOKKE-HEIST,FLANDRE-OCCIDENTALE,VLAANDEREN
16854,3500,APARTMENT,APARTMENT,310000.0,2,110.0,1,0,0,0,,0,,,,0,TO_BE_DONE_UP,Hasselt,Non,HASSELT,LIMBOURG,VLAANDEREN
16855,9870,APARTMENT,DUPLEX,202000.0,4,102.0,1,0,0,1,,0,,,2.0,0,GOOD,Zulte,Non,ZULTE,FLANDRE-ORIENTALE,VLAANDEREN
16856,1180,APARTMENT,APARTMENT,489000.0,3,130.0,1,0,0,1,25.0,0,,,4.0,0,JUST_RENOVATED,Uccle,Non,UCCLE,BRUXELLES,BRUXELLES
16857,9700,HOUSE,HOUSE,329000.0,3,,1,0,0,1,,1,,598.0,4.0,0,,Oudenaarde,Non,OUDENAARDE,FLANDRE-ORIENTALE,VLAANDEREN
16858,1050,APARTMENT,APARTMENT,440000.0,2,105.0,1,0,0,0,,0,,,2.0,0,JUST_RENOVATED,Ixelles,Non,IXELLES,BRUXELLES,BRUXELLES
16859,1150,APARTMENT,APARTMENT,629000.0,3,150.0,1,0,1,0,,1,60.0,,3.0,0,AS_NEW,Woluwe-Saint-Pierre,Non,WOLUWE-SAINT-PIERRE,BRUXELLES,BRUXELLES
16860,1050,APARTMENT,PENTHOUSE,1195000.0,3,214.0,1,0,0,1,25.0,0,,,2.0,0,GOOD,Ixelles,Non,IXELLES,BRUXELLES,BRUXELLES
16861,1330,HOUSE,VILLA,615000.0,4,240.0,1,0,0,1,,0,,1478.0,4.0,0,GOOD,Rixensart,Non,RIXENSART,BRABANT WALLON,WALLONIE
16862,8670,APARTMENT,PENTHOUSE,1135000.0,3,148.0,0,0,0,1,20.0,1,,,4.0,0,AS_NEW,Koksijde,Non,KOKSIJDE,FLANDRE-OCCIDENTALE,VLAANDEREN
16863,7340,HOUSE,HOUSE,59500.0,3,100.0,1,0,0,0,,0,,410.0,3.0,0,TO_RENOVATE,Colfontaine,Non,COLFONTAINE,HAINAUT,WALLONIE
16864,9500,HOUSE,MIXED_USE_BUILDING,195000.0,4,216.0,0,0,0,1,20.0,1,93.0,210.0,2.0,0,TO_RENOVATE,Geraardsbergen,Non,GERAARDSBERGEN,FLANDRE-ORIENTALE,VLAANDEREN
16865,1070,APARTMENT,APARTMENT,182500.0,2,80.0,1,0,0,1,16.0,0,,,1.0,0,AS_NEW,Anderlecht,Non,ANDERLECHT,BRUXELLES,BRUXELLES
16866,2650,HOUSE,HOUSE,745000.0,7,343.0,0,0,0,0,,1,80.0,370.0,3.0,0,GOOD,Edegem,Non,EDEGEM,ANVERS,VLAANDEREN
16867,6110,HOUSE,VILLA,480000.0,5,260.0,1,0,1,1,8.0,1,4000.0,4228.0,4.0,0,TO_BE_DONE_UP,Montigny-Le-Tilleul,Non,MONTIGNY-LE-TILLEUL,HAINAUT,WALLONIE
16868,1741,HOUSE,HOUSE,459000.0,3,230.0,1,0,0,1,45.0,1,1000.0,1150.0,4.0,0,GOOD,Wambeek,Oui,TERNAT,BRABANT FLAMAND,VLAANDEREN
16869,9100,APARTMENT,APARTMENT,171300.0,1,59.0,1,0,0,0,,0,,,,0,AS_NEW,Sint-Niklaas,Non,SINT-NIKLAAS,FLANDRE-ORIENTALE,VLAANDEREN
16870,1180,HOUSE,HOUSE,1495000.0,5,332.0,1,0,1,0,,0,,1136.0,2.0,0,TO_RENOVATE,Uccle,Non,UCCLE,BRUXELLES,BRUXELLES
16871,7100,APARTMENT,APARTMENT,205000.0,0,112.0,0,0,0,0,,0,,,,0,AS_NEW,La Louvière,Non,LA LOUVIÈRE,HAINAUT,WALLONIE
16872,8620,APARTMENT,FLAT_STUDIO,95000.0,0,32.0,0,1,0,0,,0,,,2.0,0,,Nieuwpoort,Non,NIEUWPOORT,FLANDRE-OCCIDENTALE,VLAANDEREN
16873,4000,APARTMENT,APARTMENT,135000.0,2,,1,0,0,0,,0,,,2.0,0,TO_BE_DONE_UP,Liège,Non,LIÈGE,LIEGE,WALLONIE
16874,1315,HOUSE,HOUSE,330000.0,3,186.0,0,0,0,0,,1,220.0,306.0,3.0,0,,Incourt,Non,INCOURT,BRABANT WALLON,WALLONIE
16875,3140,HOUSE,HOUSE,1400000.0,5,893.0,0,0,0,1,,0,,3300.0,4.0,0,GOOD,Keerbergen,Non,KEERBERGEN,BRABANT FLAMAND,VLAANDEREN
16876,9600,HOUSE,HOUSE,198000.0,5,160.0,1,0,0,0,,0,,65.0,2.0,0,,Renaix,Non,RENAIX,FLANDRE-ORIENTALE,VLAANDEREN
16877,9620,HOUSE,HOUSE,525000.0,5,360.0,1,0,0,0,,0,,259.0,3.0,0,,Zottegem,Non,ZOTTEGEM,FLANDRE-ORIENTALE,VLAANDEREN
16878,8300,APARTMENT,APARTMENT,305000.0,2,43.0,0,0,0,0,,0,,,2.0,0,GOOD,Knokke,Oui,KNOKKE-HEIST,FLANDRE-OCCIDENTALE,VLAANDEREN
16879,3020,APARTMENT,APARTMENT,279000.0,2,81.0,1,1,0,1,,0,,,,0,AS_NEW,Herent,Non,HERENT,BRABANT FLAMAND,VLAANDEREN
16880,1428,HOUSE,VILLA,375000.0,4,191.0,1,0,0,1,,1,,479.0,,0,GOOD,Lillois-Witterzée,Oui,BRAINE-L'ALLEUD,BRABANT WALLON,WALLONIE
16881,4460,HOUSE,HOUSE,189000.0,3,160.0,1,0,0,1,25.0,1,115.0,225.0,2.0,0,JUST_RENOVATED,Grâce-Hollogne,Non,GRÂCE-HOLLOGNE,LIEGE,WALLONIE
16882,8300,APARTMENT,FLAT_STUDIO,485000.0,0,34.0,1,0,0,0,,0,,,,0,AS_NEW,Knokke,Oui,KNOKKE-HEIST,FLANDRE-OCCIDENTALE,VLAANDEREN
16883,4020,HOUSE,HOUSE,335000.0,2,235.0,1,0,0,1,25.0,1,2000.0,3555.0,4.0,0,TO_BE_DONE_UP,Liège,Non,LIÈGE,LIEGE,WALLONIE
16884,4400,HOUSE,HOUSE,299483.0,4,,1,0,0,0,,0,,875.0,3.0,0,AS_NEW,Awirs,Oui,FLÉMALLE,LIEGE,WALLONIE
16885,1190,HOUSE,APARTMENT_BLOCK,305000.0,0,50.0,1,0,0,0,,0,,1229.0,2.0,0,GOOD,Forest,Non,FOREST,BRUXELLES,BRUXELLES
16886,6953,HOUSE,HOUSE,159000.0,4,140.0,1,0,0,0,,1,155.0,155.0,3.0,0,GOOD,Ambly,Oui,NASSOGNE,LUXEMBOURG,WALLONIE
16887,8580,APARTMENT,APARTMENT,139500.0,2,85.0,1,0,0,0,,0,,,,0,GOOD,Avelgem,Non,AVELGEM,FLANDRE-OCCIDENTALE,VLAANDEREN
16888,9500,APARTMENT,APARTMENT,285000.0,2,97.0,1,0,0,1,,1,,,,0,AS_NEW,Geraardsbergen,Non,GERAARDSBERGEN,FLANDRE-ORIENTALE,VLAANDEREN
16889,7711,HOUSE,HOUSE,335000.0,5,,1,0,0,1,40.0,1,280.0,476.0,,0,,Dottignies,Oui,MOUSCRON,HAINAUT,WALLONIE
16890,8950,HOUSE,HOUSE,230000.0,3,152.0,1,0,0,1,,1,1.0,603.0,,0,TO_BE_DONE_UP,Nieuwkerke,Oui,HEUVELLAND,FLANDRE-OCCIDENTALE,VLAANDEREN
16891,6780,HOUSE,HOUSE,210000.0,3,,0,0,0,1,,0,,0.0,3.0,0,TO_RENOVATE,Messancy,Non,MESSANCY,LUXEMBOURG,WALLONIE
16892,8434,HOUSE,HOUSE,385000.0,2,242.0,1,0,0,0,,1,900.0,1575.0,2.0,0,GOOD,Lombardsijde,Oui,MIDDELKERKE,FLANDRE-OCCIDENTALE,VLAANDEREN
16893,5030,APARTMENT,PENTHOUSE,499000.0,3,162.0,1,0,0,1,27.0,0,,,,0,AS_NEW,Gembloux,Non,GEMBLOUX,NAMUR,WALLONIE
16894,7140,HOUSE,MANOR_HOUSE,159000.0,4,,1,0,0,0,,0,,0.0,,0,JUST_RENOVATED,Morlanwelz-Mariemont,Oui,MORLANWELZ,HAINAUT,WALLONIE
16895,6980,HOUSE,HOUSE,315000.0,4,387.0,1,0,0,1,11.0,0,,0.0,2.0,0,GOOD,La Roche-En-Ardenne,Non,LA ROCHE-EN-ARDENNE,LUXEMBOURG,WALLONIE
16896,4000,APARTMENT,PENTHOUSE,412300.0,2,125.0,0,0,0,1,59.0,0,,,4.0,0,AS_NEW,Liège,Non,LIÈGE,LIEGE,WALLONIE
16897,4671,APARTMENT,APARTMENT,299000.0,3,106.0,0,0,0,1,29.0,1,144.0,,,0,AS_NEW,Barchon,Oui,BLÉGNY,LIEGE,WALLONIE
16898,1830,APARTMENT,APARTMENT,319000.0,2,86.0,1,0,0,1,26.0,0,,,2.0,0,GOOD,Machelen,Non,MACHELEN,BRABANT FLAMAND,VLAANDEREN
16899,8000,APARTMENT,APARTMENT,325000.0,2,100.0,1,0,0,1,35.0,1,,,2.0,0,JUST_RENOVATED,Brugge,Non,BRUGGE,FLANDRE-OCCIDENTALE,VLAANDEREN
16900,8400,APARTMENT,APARTMENT,675000.0,3,220.0,1,0,0,1,,0,,,,0,GOOD,Oostende,Non,OOSTENDE,FLANDRE-OCCIDENTALE,VLAANDEREN
16901,7000,APARTMENT,APARTMENT,215000.0,2,87.0,1,0,0,1,,0,,,2.0,0,AS_NEW,Mons,Non,MONS,HAINAUT,WALLONIE
16902,4610,HOUSE,HOUSE,99000.0,2,101.0,1,0,0,1,30.0,0,,0.0,2.0,0,,Beyne-Heusay,Non,BEYNE-HEUSAY,LIEGE,WALLONIE
16903,2900,HOUSE,HOUSE,298000.0,2,160.0,1,0,0,0,,1,50.0,132.0,2.0,0,GOOD,Schoten,Non,SCHOTEN,ANVERS,VLAANDEREN
16904,4630,HOUSE,EXCEPTIONAL_PROPERTY,920000.0,3,286.0,1,0,0,1,20.0,0,,12639.0,4.0,0,GOOD,Soumagne,Non,SOUMAGNE,LIEGE,WALLONIE
16905,8200,HOUSE,VILLA,625000.0,4,290.0,1,0,0,1,35.0,1,100.0,579.0,4.0,0,GOOD,Sint-Andries,Oui,BRUGGE,FLANDRE-OCCIDENTALE,VLAANDEREN
16906,6220,HOUSE,HOUSE,199000.0,3,140.0,0,0,1,0,,0,,0.0,,0,TO_BE_DONE_UP,Fleurus,Non,FLEURUS,HAINAUT,WALLONIE
16907,8300,APARTMENT,APARTMENT,895000.0,3,95.0,1,0,0,1,,0,,,2.0,1,AS_NEW,Knokke,Oui,KNOKKE-HEIST,FLANDRE-OCCIDENTALE,VLAANDEREN
16908,2140,APARTMENT,APARTMENT,154000.0,2,94.0,1,0,0,1,5.0,0,,,2.0,0,TO_RENOVATE,Borgerhout,Oui,ANTWERPEN,ANVERS,VLAANDEREN
16909,7800,HOUSE,HOUSE,130000.0,1,,0,0,0,0,,0,,340.0,2.0,0,TO_RENOVATE,Ath,Non,ATH,HAINAUT,WALLONIE
16910,1000,APARTMENT,APARTMENT,220000.0,1,56.0,1,0,0,0,,0,,,2.0,0,TO_BE_DONE_UP,Bruxelles,Non,BRUXELLES,BRUXELLES,BRUXELLES
16911,1160,HOUSE,EXCEPTIONAL_PROPERTY,1340000.0,4,330.0,1,0,0,1,100.0,1,500.0,670.0,3.0,0,JUST_RENOVATED,Auderghem,Non,AUDERGHEM,BRUXELLES,BRUXELLES
16912,8200,APARTMENT,APARTMENT,355000.0,2,114.0,1,0,0,1,21.0,1,100.0,,,0,AS_NEW,Sint-Andries,Oui,BRUGGE,FLANDRE-OCCIDENTALE,VLAANDEREN
16913,8620,APARTMENT,APARTMENT,320000.0,2,95.0,1,0,0,1,6.0,0,,,2.0,0,GOOD,Nieuwpoort,Non,NIEUWPOORT,FLANDRE-OCCIDENTALE,VLAANDEREN
16914,3740,HOUSE,HOUSE,285000.0,3,191.0,1,0,0,0,,1,,729.0,4.0,0,,Bilzen,Non,BILZEN,LIMBOURG,VLAANDEREN
16915,8210,HOUSE,HOUSE,347142.0,3,158.0,0,0,0,0,,0,,485.0,3.0,0,AS_NEW,Zedelgem,Non,ZEDELGEM,FLANDRE-OCCIDENTALE,VLAANDEREN
16916,9150,HOUSE,VILLA,668000.0,5,450.0,1,0,1,0,,1,206.0,738.0,4.0,0,GOOD,Kruibeke,Non,KRUIBEKE,FLANDRE-ORIENTALE,VLAANDEREN
16917,8400,HOUSE,HOUSE,225000.0,3,134.0,1,0,0,1,,0,,70.0,2.0,0,GOOD,Oostende,Non,OOSTENDE,FLANDRE-OCCIDENTALE,VLAANDEREN
16918,1050,APARTMENT,APARTMENT,530000.0,3,142.0,0,0,0,1,8.0,0,,,,0,,Ixelles,Non,IXELLES,BRUXELLES,BRUXELLES
16919,9850,HOUSE,VILLA,790000.0,3,465.0,1,0,0,0,,1,,504.0,4.0,0,,Hansbeke,Oui,DEINZE,FLANDRE-ORIENTALE,VLAANDEREN
16920,5000,APARTMENT,APARTMENT,330000.0,4,183.0,1,0,0,0,,0,,,2.0,0,JUST_RENOVATED,Namur,Non,NAMUR,NAMUR,WALLONIE
16921,1457,HOUSE,HOUSE,375000.0,3,170.0,0,0,0,1,,0,,2930.0,,0,TO_RENOVATE,Nil-Saint-Vincent-Saint-Martin,Oui,WALHAIN,BRABANT WALLON,WALLONIE
16922,8700,HOUSE,HOUSE,325000.0,3,142.0,0,0,0,0,,0,,250.0,3.0,0,AS_NEW,Tielt,Non,TIELT,FLANDRE-OCCIDENTALE,VLAANDEREN
16923,1150,APARTMENT,APARTMENT,500000.0,3,150.0,0,0,0,0,,0,,,2.0,0,GOOD,Woluwe-Saint-Pierre,Non,WOLUWE-SAINT-PIERRE,BRUXELLES,BRUXELLES
16924,5660,HOUSE,HOUSE,250000.0,7,536.0,1,0,0,1,40.0,1,1100.0,1740.0,4.0,0,,Couvin,Non,COUVIN,NAMUR,WALLONIE
16925,1933,APARTMENT,APARTMENT,655000.0,3,159.0,1,0,1,1,19.0,1,,,3.0,1,AS_NEW,Sterrebeek,Oui,ZAVENTEM,BRABANT FLAMAND,VLAANDEREN
16926,7301,HOUSE,HOUSE,64000.0,2,90.0,1,0,0,0,,0,,98.0,,0,TO_RENOVATE,Hornu,Oui,BOUSSU,HAINAUT,WALLONIE
16927,1150,APARTMENT,APARTMENT,275000.0,2,85.0,1,0,0,1,14.0,0,,,4.0,0,GOOD,Woluwe-Saint-Pierre,Non,WOLUWE-SAINT-PIERRE,BRUXELLES,BRUXELLES
16928,9860,HOUSE,HOUSE,329000.0,4,200.0,0,0,0,1,,0,,550.0,,0,AS_NEW,Oosterzele,Non,OOSTERZELE,FLANDRE-ORIENTALE,VLAANDEREN
16929,4450,HOUSE,HOUSE,249000.0,3,256.0,1,0,0,1,14.0,1,200.0,200.0,4.0,0,,Juprelle,Non,JUPRELLE,LIEGE,WALLONIE
16930,1140,APARTMENT,APARTMENT,325000.0,2,107.0,1,0,0,0,,0,,,,0,GOOD,Evere,Non,EVERE,BRUXELLES,BRUXELLES
16931,9800,HOUSE,HOUSE,391000.0,4,160.0,1,0,0,1,28.0,1,240.0,450.0,3.0,0,AS_NEW,Deinze,Non,DEINZE,FLANDRE-ORIENTALE,VLAANDEREN
16932,8300,APARTMENT,APARTMENT,1985000.0,4,139.0,1,0,0,1,,0,,,3.0,0,TO_BE_DONE_UP,Knokke,Oui,KNOKKE-HEIST,FLANDRE-OCCIDENTALE,VLAANDEREN
16933,1070,APARTMENT,APARTMENT,149000.0,1,60.0,1,0,0,0,,0,,,2.0,0,GOOD,Anderlecht,Non,ANDERLECHT,BRUXELLES,BRUXELLES
16934,9473,HOUSE,HOUSE,160000.0,3,,1,0,0,0,,0,,591.0,3.0,0,,Welle,Oui,DENDERLEEUW,FLANDRE-ORIENTALE,VLAANDEREN
16935,2170,HOUSE,HOUSE,374000.0,4,162.0,1,0,0,1,,0,,180.0,2.0,0,GOOD,Merksem,Oui,ANTWERPEN,ANVERS,VLAANDEREN
16936,4000,APARTMENT,DUPLEX,220000.0,3,140.0,1,0,0,0,,0,,,3.0,0,GOOD,Liège,Non,LIÈGE,LIEGE,WALLONIE
16937,1140,APARTMENT,APARTMENT,305000.0,2,96.0,1,0,0,1,4.0,0,,,2.0,0,AS_NEW,Evere,Non,EVERE,BRUXELLES,BRUXELLES
16938,1040,APARTMENT,APARTMENT,473500.0,2,96.0,1,0,0,1,26.0,0,,,2.0,0,AS_NEW,Etterbeek,Non,ETTERBEEK,BRUXELLES,BRUXELLES
16939,1430,APARTMENT,DUPLEX,207500.0,3,113.0,1,0,0,0,,0,,,,0,GOOD,Bierghes,Oui,REBECQ,BRABANT WALLON,WALLONIE
16940,4500,HOUSE,MIXED_USE_BUILDING,269000.0,5,316.0,1,0,0,0,,1,215.0,500.0,2.0,0,GOOD,Huy,Non,HUY,LIEGE,WALLONIE
16941,1080,APARTMENT,APARTMENT,245000.0,2,99.0,1,0,0,1,7.0,0,,,2.0,0,GOOD,Molenbeek-Saint-Jean,Non,MOLENBEEK-SAINT-JEAN,BRUXELLES,BRUXELLES
16942,1470,HOUSE,VILLA,750000.0,8,368.0,1,0,0,1,,1,,2100.0,,0,GOOD,Genappe,Non,GENAPPE,BRABANT WALLON,WALLONIE
16943,1400,APARTMENT,GROUND_FLOOR,285000.0,2,92.0,1,0,0,1,7.0,1,145.0,,3.0,0,AS_NEW,Nivelles,Non,NIVELLES,BRABANT WALLON,WALLONIE
16944,7890,HOUSE,COUNTRY_COTTAGE,895999.0,12,637.0,1,0,0,0,,1,,13727.0,4.0,0,AS_NEW,Ellezelles,Non,ELLEZELLES,HAINAUT,WALLONIE
16945,1180,APARTMENT,DUPLEX,550000.0,3,194.0,1,0,0,1,17.0,0,,,,0,TO_RENOVATE,Uccle,Non,UCCLE,BRUXELLES,BRUXELLES
16946,9400,APARTMENT,APARTMENT,239500.0,2,85.0,1,0,0,1,18.0,1,,,,0,,Ninove,Non,NINOVE,FLANDRE-ORIENTALE,VLAANDEREN
16947,9700,HOUSE,HOUSE,420000.0,4,226.0,1,0,0,1,,1,,674.0,,0,AS_NEW,Oudenaarde,Non,OUDENAARDE,FLANDRE-ORIENTALE,VLAANDEREN
16948,2830,HOUSE,HOUSE,475000.0,4,190.0,1,0,0,1,,1,,2790.0,4.0,0,TO_RENOVATE,Willebroek,Non,WILLEBROEK,ANVERS,VLAANDEREN
16949,1020,APARTMENT,APARTMENT,220000.0,2,68.0,1,0,0,1,9.0,0,,,2.0,0,AS_NEW,Laeken,Oui,BRUXELLES,BRUXELLES,BRUXELLES
16950,1050,APARTMENT,APARTMENT,1125000.0,3,233.0,1,0,0,1,14.0,1,,,2.0,0,,Ixelles,Non,IXELLES,BRUXELLES,BRUXELLES
16951,1020,APARTMENT,APARTMENT,189000.0,2,80.0,0,0,0,1,17.0,0,,,4.0,0,GOOD,Laeken,Oui,BRUXELLES,BRUXELLES,BRUXELLES
16952,4000,APARTMENT,LOFT,289000.0,1,100.0,1,0,0,1,54.0,0,,,2.0,0,AS_NEW,Liège,Non,LIÈGE,LIEGE,WALLONIE
16953,1420,HOUSE,HOUSE,315000.0,3,158.0,1,0,0,1,24.0,0,,80.0,2.0,0,AS_NEW,Braine-L'Alleud,Non,BRAINE-L'ALLEUD,BRABANT WALLON,WALLONIE
16954,4000,APARTMENT,FLAT_STUDIO,85000.0,1,31.0,1,0,0,0,,0,,,2.0,0,GOOD,Liège,Non,LIÈGE,LIEGE,WALLONIE
16955,1140,APARTMENT,APARTMENT,295000.0,2,74.0,1,0,0,1,4.0,0,,,2.0,0,GOOD,Evere,Non,EVERE,BRUXELLES,BRUXELLES
16956,1150,HOUSE,HOUSE,695000.0,4,210.0,1,0,0,1,15.0,1,157.0,280.0,2.0,0,TO_RENOVATE,Woluwe-Saint-Pierre,Non,WOLUWE-SAINT-PIERRE,BRUXELLES,BRUXELLES
16957,1050,APARTMENT,APARTMENT,1950000.0,3,211.0,1,0,0,1,,0,,,,0,AS_NEW,Ixelles,Non,IXELLES,BRUXELLES,BRUXELLES
16958,2610,APARTMENT,APARTMENT,210000.0,2,101.0,0,0,0,0,,0,,,,0,,Wilrijk,Oui,ANTWERPEN,ANVERS,VLAANDEREN
16959,2220,HOUSE,HOUSE,475800.0,4,198.0,1,0,0,0,,0,,850.0,4.0,0,AS_NEW,Heist-Op-Den-Berg,Non,HEIST-OP-DEN-BERG,ANVERS,VLAANDEREN
16960,2000,APARTMENT,PENTHOUSE,1250000.0,2,200.0,1,0,1,1,25.0,0,,,4.0,0,,Antwerpen,Non,ANTWERPEN,ANVERS,VLAANDEREN
16961,2830,APARTMENT,APARTMENT,445000.0,3,145.0,1,0,0,1,65.0,0,,,3.0,0,GOOD,Willebroek,Non,WILLEBROEK,ANVERS,VLAANDEREN
16962,9400,HOUSE,BUNGALOW,325000.0,3,183.0,1,0,0,0,,1,,875.0,,0,TO_RENOVATE,Ninove,Non,NINOVE,FLANDRE-ORIENTALE,VLAANDEREN
16963,2980,HOUSE,HOUSE,295000.0,5,222.0,1,0,1,1,,1,,200.0,2.0,0,TO_RENOVATE,Zoersel,Non,ZOERSEL,ANVERS,VLAANDEREN
16964,8500,APARTMENT,APARTMENT,197500.0,1,77.0,1,0,0,1,9.0,0,,,2.0,0,GOOD,Kortrijk,Non,KORTRIJK,FLANDRE-OCCIDENTALE,VLAANDEREN
16965,4040,APARTMENT,APARTMENT,175000.0,2,85.0,1,0,0,1,20.0,0,,,2.0,0,AS_NEW,Herstal,Non,HERSTAL,LIEGE,WALLONIE
16966,2018,HOUSE,MANSION,1149000.0,4,235.0,1,0,0,1,,1,90.0,174.0,2.0,0,AS_NEW,Antwerpen,Non,ANTWERPEN,ANVERS,VLAANDEREN
16967,1325,HOUSE,HOUSE,485000.0,3,190.0,1,0,0,1,,0,,1036.0,4.0,0,GOOD,Chaumont-Gistoux,Non,CHAUMONT-GISTOUX,BRABANT WALLON,WALLONIE
16968,8490,HOUSE,HOUSE,359000.0,3,,0,0,0,1,,1,,230.0,,0,AS_NEW,Jabbeke,Non,JABBEKE,FLANDRE-OCCIDENTALE,VLAANDEREN
16969,2070,HOUSE,HOUSE,197000.0,1,84.0,0,0,0,0,,1,29.0,84.0,2.0,0,JUST_RENOVATED,Zwijndrecht,Non,ZWIJNDRECHT,ANVERS,VLAANDEREN
16970,5000,HOUSE,HOUSE,265000.0,3,120.0,1,0,0,0,,1,484.0,484.0,4.0,0,GOOD,Namur,Non,NAMUR,NAMUR,WALLONIE
16971,9400,HOUSE,HOUSE,349000.0,4,231.0,1,0,0,0,,0,,458.0,4.0,0,AS_NEW,Ninove,Non,NINOVE,FLANDRE-ORIENTALE,VLAANDEREN
